case_id,product_id,type,color,power_supply,side_panel_window,external_bays,internal_bays
257434,107434,HTPC,Black,None,None,1,2
257435,107435,Mini ITX Tower,Black,None,None,1,4
257436,107436,Mini ITX Tower,Black,300 W,None,0,0
257437,107437,ATX Mid Tower,White,None,None,4,5
257438,107438,HTPC,Black,None,None,1,7
257439,107439,MicroATX Desktop,Black / Red,500 W,Acrylic,2,2
257440,107440,ATX Mid Tower,Black,585 W,None,4,5
257441,107441,ATX Mid Tower,Black,None,None,5,4
257442,107442,HTPC,Black,None,None,1,7
257443,107443,MicroATX Desktop,White,None,Acrylic,1,2
257444,107444,ATX Full Tower,Black,None,None,4,6
257445,107445,ATX Full Tower,Black,None,Acrylic,0,3
257446,107446,ATX Full Tower,Silver,None,None,6,6
257447,107447,ATX Full Tower,White,None,Acrylic,5,7
257448,107448,Mini ITX Tower,Green,None,None,0,1
257449,107449,Mini ITX Tower,Black,None,None,0,2
257450,107450,ATX Mid Tower,Blue / Silver,None,Acrylic,5,4
257451,107451,ATX Mid Tower,Black / Green,None,Acrylic,5,4
257452,107452,ATX Desktop,Black,None,Tempered Glass,0,3
257453,107453,ATX Desktop,Black,None,Tempered Glass,0,3
257454,107454,MicroATX Mini Tower,White,None,Tempered Glass,0,1
257455,107455,ATX Mid Tower,Black / White,None,None,5,6
257456,107456,MicroATX Mini Tower,Black,None,None,2,2
257457,107457,HTPC,Black,300 W,None,1,1
257458,107458,ATX Mid Tower,Silver,None,Acrylic,5,5
257459,107459,ATX Full Tower,Black,None,Acrylic,3,8
257460,107460,ATX Test Bench,Black,None,None,1,0
257461,107461,ATX Mid Tower,Black,None,Acrylic,3,7
257462,107462,HTPC,Black,None,None,2,6
257463,107463,ATX Full Tower,Black,None,Tempered Glass,0,4
257464,107464,ATX Full Tower,Black / White,None,Acrylic,7,4
257465,107465,ATX Mid Tower,Black / Red,None,None,3,8
257466,107466,Mini ITX Tower,Black,180 W,None,0,0
257467,107467,ATX Mid Tower,Black / Red,450 W,None,4,5
257468,107468,ATX Mid Tower,Black / Red,None,None,3,6
257469,107469,Mini ITX Tower,Silver,None,None,0,1
257470,107470,ATX Full Tower,Gunmetal,None,Acrylic,2,10
257471,107471,Mini ITX Tower,Silver,None,None,0,4
257472,107472,ATX Mid Tower,Black / Blue,None,Acrylic,4,5
257473,107473,ATX Mid Tower,White / Black,None,Acrylic,0,3
257474,107474,ATX Mid Tower,Black,None,None,3,3
257475,107475,ATX Mid Tower,Black / Red,480 W,Acrylic,4,5
257476,107476,ATX Full Tower,Black,None,Acrylic,3,7
257477,107477,ATX Mid Tower,Black / Blue,None,Acrylic,0,2
257478,107478,ATX Mid Tower,Black / Blue,None,Acrylic,3,6
257479,107479,ATX Mid Tower,Black,None,None,4,0
257480,107480,HTPC,Black,None,None,0,1
257481,107481,ATX Mid Tower,Red / Black,None,None,0,3
257482,107482,ATX Mid Tower,Silver / Black,None,None,0,3
257483,107483,ATX Mid Tower,Blue / Black,None,Acrylic,0,3
257484,107484,ATX Mid Tower,Black,None,None,3,8
257485,107485,ATX Full Tower,Black,None,Acrylic,4,6
257486,107486,ATX Test Bench,White / Blue,None,None,1,6
257487,107487,ATX Full Tower,Black,None,None,5,5
257488,107488,ATX Mid Tower,Silver,None,Acrylic,1,3
257489,107489,ATX Mid Tower,Black,None,None,6,3
257490,107490,MicroATX Mini Tower,Black / Green,None,None,0,5
257491,107491,MicroATX Mini Tower,White / Purple,None,Acrylic,0,2
257492,107492,ATX Mid Tower,Black,None,Acrylic,2,3
257493,107493,MicroATX Mini Tower,Black / Red,None,None,1,2
257494,107494,ATX Mid Tower,Black,None,Acrylic,2,7
257495,107495,ATX Mid Tower,Black / Blue,None,Acrylic,3,6
257496,107496,ATX Mid Tower,Black,None,Acrylic,2,3
257497,107497,ATX Mid Tower,Black / Green,None,None,2,5
257498,107498,MicroATX Mid Tower,Black,None,Acrylic,1,3
257499,107499,ATX Mid Tower,Black,None,None,3,5
257500,107500,ATX Mid Tower,Black,None,Acrylic,2,4
257501,107501,ATX Mid Tower,Black,None,None,3,4
257502,107502,MicroATX Mini Tower,White,None,Acrylic,1,4
257503,107503,ATX Mid Tower,Black / Silver,400 W,None,3,5
257504,107504,ATX Mid Tower,Silver,None,None,0,2
257505,107505,ATX Mid Tower,Black,None,Acrylic,3,5
257506,107506,ATX Mid Tower,Black / Green,None,Acrylic,0,4
257507,107507,Mini ITX Tower,Black,None,None,0,2
257508,107508,ATX Mid Tower,Black,None,Tempered Glass,0,2
257509,107509,MicroATX Mini Tower,Black,None,None,2,2
257510,107510,Mini ITX Tower,Black / Red,150 W,None,1,1
257511,107511,MicroATX Mini Tower,Gold,None,Acrylic,0,3
257512,107512,ATX Mid Tower,Black,None,Tempered Glass,0,2
257513,107513,ATX Mid Tower,Black,None,None,3,5
257514,107514,ATX Mid Tower,Silver,None,None,0,2
257515,107515,ATX Full Tower,Black,None,None,4,11
257516,107516,MicroATX Mid Tower,Red,None,Acrylic,0,4
257517,107517,ATX Full Tower,Silver,None,Tempered Glass,0,4
257518,107518,MicroATX Mini Tower,Black,None,None,2,3
257519,107519,ATX Test Bench,Red,None,None,0,2
257520,107520,MicroATX Mini Tower,Black / Blue,None,None,1,4
257521,107521,Mini ITX Tower,Blue,None,Acrylic,0,2
257522,107522,ATX Mid Tower,Black,None,Acrylic,0,3
257523,107523,Mini ITX Tower,Black,None,None,0,0
257524,107524,ATX Mid Tower,Black / White,None,Acrylic,4,5
257525,107525,ATX Mid Tower,Black / Orange,None,Acrylic,3,3
257526,107526,ATX Mid Tower,White,None,Acrylic,3,4
257527,107527,ATX Mid Tower,Black / Blue,None,Acrylic,4,6
257528,107528,ATX Full Tower,White,None,None,4,13
257529,107529,ATX Mid Tower,Black / Green,None,Acrylic,2,5
257530,107530,ATX Mid Tower,Black,None,None,2,4
257531,107531,ATX Mid Tower,Silver,None,None,0,2
257532,107532,MicroATX Mini Tower,Black / Green,None,None,1,4
257533,107533,Mini ITX Desktop,Black / Red,220 W,None,1,1
257534,107534,ATX Mid Tower,Black / White,None,Acrylic,4,6
257535,107535,MicroATX Mini Tower,Black,None,None,0,3
257536,107536,Mini ITX Tower,Black,None,Acrylic,0,4
257537,107537,Mini ITX Tower,Silver,None,Acrylic,0,4
257538,107538,MicroATX Mini Tower,Black,None,None,1,2
257539,107539,MicroATX Mid Tower,White,None,Tempered Glass,0,2
257540,107540,ATX Mid Tower,Black,None,None,3,6
257541,107541,ATX Mid Tower,Black,None,Acrylic,3,7
257542,107542,MicroATX Mini Tower,Black,120 W,None,0,0
257543,107543,ATX Full Tower,White / Black,None,None,5,6
257544,107544,ATX Full Tower,Black,None,None,5,6
257545,107545,ATX Mid Tower,Black / Red,None,Acrylic,4,6
257546,107546,MicroATX Mini Tower,Black / Silver,None,None,2,2
257547,107547,ATX Full Tower,Silver / Black,None,None,7,7
257548,107548,ATX Full Tower,Black,None,Acrylic,7,7
257549,107549,ATX Full Tower,Black,None,None,3,6
257550,107550,ATX Mid Tower,Black,None,Acrylic,3,5
257551,107551,ATX Mid Tower,Black,None,Acrylic,6,4
257552,107552,ATX Mid Tower,Black,450 W,None,4,4
257553,107553,ATX Full Tower,Black,None,Acrylic,4,6
257554,107554,ATX Full Tower,Black,None,Acrylic,4,6
257555,107555,MicroATX Mini Tower,White,None,Acrylic,0,2
257556,107556,ATX Mid Tower,Black / Blue,None,None,3,7
257557,107557,ATX Mid Tower,Black / White,None,Acrylic,4,4
257558,107558,ATX Mid Tower,Black,None,None,3,7
257559,107559,ATX Full Tower,Black,None,None,4,2
257560,107560,ATX Full Tower,White,None,Acrylic,4,6
257561,107561,ATX Mid Tower,Black,350 W,None,3,3
257562,107562,HTPC,Black,None,None,1,3
257563,107563,ATX Full Tower,Black / Red,None,Acrylic,2,10
257564,107564,ATX Mid Tower,Black,None,None,5,4
257565,107565,ATX Mid Tower,White / Black,None,Tempered Glass,0,3
257566,107566,Mini ITX Test Bench,Black,None,None,1,1
257567,107567,Mini ITX Desktop,Silver,80 W,None,0,0
257568,107568,MicroATX Mid Tower,Black,300 W,None,2,4
257569,107569,ATX Desktop,White,None,None,3,2
257570,107570,MicroATX Desktop,Black / Blue,500 W,Acrylic,2,2
257571,107571,ATX Mid Tower,Clear,None,None,9,4
257572,107572,ATX Mid Tower,Black,None,None,3,6
257573,107573,ATX Mid Tower,Black / Blue,None,Acrylic,4,5
257574,107574,Mini ITX Desktop,Black,450 W,None,0,1
257575,107575,ATX Mid Tower,Black,None,None,3,4
257576,107576,ATX Mid Tower,Black,None,Tempered Glass,0,2
257577,107577,ATX Mini Tower,Black,None,None,2,0
257578,107578,Mini ITX Tower,Black,250 W,None,0,0
257579,107579,ATX Mid Tower,Black / Green,None,None,2,4
257580,107580,ATX Mid Tower,Black / Red,None,None,2,4
257581,107581,ATX Mid Tower,Black / Blue,None,Acrylic,3,8
257582,107582,ATX Mid Tower,Black,450 W,None,4,4
257583,107583,ATX Mid Tower,Black / Blue,None,None,2,3
257584,107584,ATX Mid Tower,Black / Green,None,Acrylic,2,3
257585,107585,ATX Mid Tower,Black,None,None,0,4
257586,107586,ATX Mid Tower,Black,None,None,4,5
257587,107587,ATX Mid Tower,Black,None,Acrylic,1,2
257588,107588,ATX Mini Tower,Black,None,None,2,2
257589,107589,ATX Full Tower,Black,None,None,4,6
257590,107590,MicroATX Mini Tower,Black / Red,None,None,1,3
257591,107591,Mini ITX Tower,Pink,None,None,0,0
257592,107592,MicroATX Mid Tower,Black,None,None,2,2
257593,107593,ATX Mid Tower,Black,None,Tempered Glass,0,6
257594,107594,ATX Mid Tower,Black,None,Acrylic,3,5
257595,107595,ATX Mid Tower,Black / Red,None,Acrylic,2,3
257596,107596,HTPC,Black,500 W,None,2,1
257597,107597,HTPC,Black / Blue,500 W,None,2,1
257598,107598,HTPC,Silver / Black,None,None,1,4
257599,107599,HTPC,Black,None,None,2,6
257600,107600,MicroATX Desktop,Black / Red,None,Acrylic,1,2
257601,107601,MicroATX Desktop,Black / Green,None,Acrylic,1,2
257602,107602,Mini ITX Desktop,Black / Gray,600 W,Acrylic,0,1
257603,107603,ATX Mid Tower,Black,None,None,4,6
257604,107604,ATX Full Tower,Black,None,None,5,5
257605,107605,ATX Mid Tower,Black,None,None,3,4
257606,107606,MicroATX Slim,Black / Red,300 W,None,1,1
257607,107607,ATX Mid Tower,Gray,None,Acrylic,3,5
257608,107608,ATX Mid Tower,Black,None,Acrylic,9,4
257609,107609,MicroATX Slim,Black / Silver,275 W,None,1,1
257610,107610,MicroATX Mini Tower,Black,None,Tempered Glass,0,3
257611,107611,ATX Mid Tower,Black,None,Acrylic,4,3
257612,107612,ATX Full Tower,Black,None,Acrylic,5,7
257613,107613,MicroATX Mid Tower,White / Blue,None,Acrylic,0,2
257614,107614,ATX Full Tower,Black,None,Acrylic,5,5
257615,107615,ATX Mid Tower,Black,None,None,4,5
257616,107616,ATX Mid Tower,Black,None,None,4,5
257617,107617,ATX Mid Tower,Black / Blue,None,Acrylic,5,4
257618,107618,ATX Full Tower,Yellow,600 W,None,4,4
257619,107619,ATX Desktop,Black / Red,None,Tempered Glass,0,3
257620,107620,ATX Mid Tower,Black,None,Acrylic,3,6
257621,107621,ATX Full Tower,Black,None,Acrylic,2,8
257622,107622,ATX Desktop,Black,None,None,3,2
257623,107623,ATX Mid Tower,Black,None,Acrylic,1,2
257624,107624,ATX Mid Tower,Black,None,Acrylic,3,6
257625,107625,ATX Mid Tower,White,None,Acrylic,0,5
257626,107626,ATX Mid Tower,Black,None,Acrylic,0,5
257627,107627,MicroATX Desktop,Black,300 W,None,1,1
257628,107628,ATX Mid Tower,Black,None,None,0,2
257629,107629,ATX Mid Tower,Black / Blue,None,None,4,5
257630,107630,ATX Full Tower,Black,None,None,4,6
257631,107631,ATX Mid Tower,Black,None,Acrylic,4,6
257632,107632,ATX Test Bench,Red,None,None,2,3
257633,107633,Mini ITX Desktop,Black,200 W,None,1,1
257634,107634,ATX Full Tower,Black,None,Acrylic,3,7
257635,107635,ATX Mid Tower,White,None,Acrylic,3,8
257636,107636,Mini ITX Desktop,Black,None,Tempered Glass,0,2
257637,107637,Mini ITX Desktop,Silver,None,Tempered Glass,0,2
257638,107638,ATX Mid Tower,Gray / Black,None,Acrylic,3,7
257639,107639,ATX Mid Tower,White / Silver,None,None,5,5
257640,107640,ATX Mid Tower,Black,None,None,1,6
257641,107641,ATX Mid Tower,White,None,Tempered Glass,0,2
257642,107642,ATX Mid Tower,Black,None,None,3,4
257643,107643,ATX Full Tower,Silver,None,None,12,6
257644,107644,ATX Mid Tower,Black,None,Acrylic,9,4
257645,107645,ATX Mid Tower,Silver,None,None,4,6
257646,107646,ATX Full Tower,Silver,None,None,1,0
257647,107647,ATX Mid Tower,Black,500 W,None,2,2
257648,107648,ATX Mid Tower,Black,None,Acrylic,3,4
257649,107649,ATX Mid Tower,Black / Silver,None,None,3,3
257650,107650,ATX Mid Tower,Black / Blue,None,Acrylic,3,8
257651,107651,MicroATX Mini Tower,Black,300 W,None,1,1
257652,107652,ATX Mid Tower,Black,None,Acrylic,3,3
257653,107653,ATX Mid Tower,Black / Yellow,None,Acrylic,4,4
257654,107654,HTPC,Black,None,None,1,5
257655,107655,Mini ITX Desktop,Black,None,None,0,2
257656,107656,ATX Mid Tower,Red / Black,None,Acrylic,0,3
257657,107657,ATX Mid Tower,Black,450 W,None,4,6
257658,107658,MicroATX Desktop,Black,400 W,None,1,1
257659,107659,ATX Full Tower,Black / Gray,None,None,4,10
257660,107660,ATX Full Tower,Black,None,None,5,5
257661,107661,ATX Mid Tower,Black / Green,None,None,2,2
257662,107662,ATX Mid Tower,Black,None,None,4,6
257663,107663,MicroATX Mid Tower,Black / Purple,None,None,1,0
257664,107664,MicroATX Mid Tower,Black / Red,None,None,1,0
257665,107665,MicroATX Mini Tower,White / Red,None,Acrylic,0,2
257666,107666,ATX Mid Tower,Black,None,None,2,2
257667,107667,ATX Mid Tower,Black,None,None,4,4
257668,107668,ATX Mid Tower,Black,None,None,0,2
257669,107669,MicroATX Mini Tower,Black / White,None,None,1,2
257670,107670,MicroATX Mini Tower,White,None,None,1,2
257671,107671,ATX Mid Tower,Black,None,None,2,6
257672,107672,ATX Mid Tower,Black,500 W,None,3,5
257673,107673,ATX Mid Tower,Black / White,None,None,6,4
257674,107674,Mini ITX Desktop,Black / Gray,450 W,None,1,2
257675,107675,ATX Mid Tower,Black,None,None,3,4
257676,107676,Mini ITX Tower,Blue / Silver,180 W,None,0,0
257677,107677,ATX Full Tower,Black / Blue,None,Acrylic,5,5
257678,107678,ATX Mid Tower,Black,None,None,2,6
257679,107679,ATX Mid Tower,Black / White,None,None,2,5
257680,107680,MicroATX Mid Tower,White,None,Acrylic,1,3
257681,107681,ATX Mid Tower,Black,None,Acrylic,2,4
257682,107682,ATX Mid Tower,White / Blue,None,None,2,3
257683,107683,HTPC,Black,275 W,None,1,1
257684,107684,MicroATX Mini Tower,Green / White,None,None,0,5
257685,107685,MicroATX Mid Tower,White,None,Acrylic,0,4
257686,107686,Mini ITX Test Bench,Silver,None,None,0,0
257687,107687,ATX Mid Tower,Black,None,None,3,4
257688,107688,ATX Mid Tower,Silver / Black,None,Tinted Tempered Glass,0,1
257689,107689,MicroATX Mini Tower,Blue,None,Acrylic,0,3
257690,107690,MicroATX Mini Tower,Green,None,Acrylic,0,3
257691,107691,ATX Mid Tower,Black,None,Acrylic,3,5
257692,107692,Mini ITX Desktop,Black,None,None,0,2
257693,107693,MicroATX Mini Tower,Black,None,Acrylic,1,4
257694,107694,MicroATX Mid Tower,Black,None,Acrylic,0,2
257695,107695,MicroATX Mini Tower,Black,None,Acrylic,2,5
257696,107696,ATX Mid Tower,Black,None,None,4,5
257697,107697,Mini ITX Tower,Silver,None,None,1,4
257698,107698,HTPC,Black,None,Acrylic,0,0
257699,107699,MicroATX Mini Tower,White,None,None,1,2
257700,107700,MicroATX Mini Tower,Black / White,None,None,1,2
257701,107701,ATX Mini Tower,Black,None,None,1,2
257702,107702,Mini ITX Tower,Black,None,None,0,1
257703,107703,HTPC,Black,None,None,1,2
257704,107704,MicroATX Mini Tower,White,None,None,1,2
257705,107705,MicroATX Mid Tower,Black,None,Acrylic,2,4
257706,107706,Mini ITX Desktop,Black,None,None,1,1
257707,107707,Mini ITX Tower,Silver,None,None,0,2
257708,107708,Mini ITX Tower,Black,None,None,0,2
257709,107709,ATX Mid Tower,Black / Silver,None,None,3,4
257710,107710,Mini ITX Tower,Black,None,Acrylic,0,2
257711,107711,ATX Mid Tower,Black,None,None,0,4
257712,107712,ATX Full Tower,White / Blue,None,Acrylic,5,7
257713,107713,ATX Mid Tower,Black,None,None,3,4
257714,107714,ATX Mid Tower,Black,500 W,None,2,7
257715,107715,ATX Full Tower,Black,None,Acrylic,1,4
257716,107716,ATX Mid Tower,Black / Red,None,Acrylic,4,6
257717,107717,Mini ITX Tower,Silver,None,None,0,1
257718,107718,Mini ITX Tower,Black,None,None,0,1
257719,107719,MicroATX Mid Tower,Black,None,None,1,3
257720,107720,Mini ITX Tower,Gold,None,Acrylic,0,1
257721,107721,HTPC,Silver / Black,None,None,1,4
257722,107722,ATX Mid Tower,Silver,None,None,3,4
257723,107723,ATX Mid Tower,Black / Green,None,None,3,3
257724,107724,ATX Full Tower,Black,None,Acrylic,0,8
257725,107725,ATX Mid Tower,Black,None,None,4,6
257726,107726,ATX Mid Tower,Black,None,Acrylic,3,2
257727,107727,MicroATX Mid Tower,Black / Silver,380 W,None,2,1
257728,107728,ATX Mid Tower,Black,430 W,None,4,5
257729,107729,ATX Mid Tower,Black,None,None,3,6
257730,107730,ATX Mid Tower,Black / Silver,380 W,None,3,3
257731,107731,ATX Mid Tower,Black / Silver,None,Acrylic,3,6
257732,107732,ATX Mid Tower,Black,None,None,4,6
257733,107733,ATX Mid Tower,Black / Orange,460 W,Acrylic,4,6
257734,107734,ATX Mid Tower,Black / Silver,350 W,None,4,5
257735,107735,ATX Mid Tower,Black,350 W,None,2,1
257736,107736,ATX Mid Tower,Black,None,None,5,4
257737,107737,ATX Mid Tower,Black,460 W,None,5,4
257738,107738,ATX Mid Tower,Black / Gray,None,None,5,5
257739,107739,ATX Mid Tower,Black,700 W,Acrylic,5,5
257740,107740,ATX Mid Tower,Black,None,Acrylic,5,5
257741,107741,ATX Mid Tower,Black / Silver,850 W,Acrylic,3,6
257742,107742,ATX Mid Tower,Black,None,Acrylic,8,3
257743,107743,ATX Mid Tower,Black / Red,None,Acrylic,3,5
257744,107744,ATX Mid Tower,Black,None,None,3,5
257745,107745,ATX Mid Tower,Black,None,None,3,7
257746,107746,ATX Mid Tower,Black,None,None,3,7
257747,107747,ATX Mid Tower,Black / Red,None,Acrylic,3,6
257748,107748,ATX Mid Tower,Black,None,None,3,3
257749,107749,ATX Full Tower,Black,None,Acrylic,4,6
257750,107750,ATX Full Tower,Black,None,Acrylic,8,10
257751,107751,MicroATX Mini Tower,Black / Blue,None,Acrylic,0,2
257752,107752,Mini ITX Desktop,Black,110 W,None,0,0
257753,107753,ATX Mid Tower,Black,None,None,4,5
257754,107754,ATX Mid Tower,Black,None,Acrylic,5,5
257755,107755,Mini ITX Desktop,Black,300 W,None,0,1
257756,107756,MicroATX Mini Tower,Black / White,None,None,1,2
257757,107757,MicroATX Mini Tower,White,None,None,1,2
257758,107758,MicroATX Mid Tower,Black / Silver,None,None,3,4
257759,107759,ATX Mid Tower,Black,500 W,Acrylic,4,4
257760,107760,ATX Full Tower,Black,None,None,3,8
257761,107761,ATX Full Tower,Black,None,None,6,8
257762,107762,ATX Mid Tower,Black,None,None,3,7
257763,107763,ATX Full Tower,White,None,Acrylic,3,3
257764,107764,ATX Mid Tower,Black,None,None,9,3
257765,107765,ATX Full Tower,Black,None,None,6,9
257766,107766,ATX Mid Tower,Black / Red,450 W,None,4,4
257767,107767,Mini ITX Test Bench,Silver,None,None,1,1
257768,107768,ATX Mid Tower,Black,400 W,None,3,5
257769,107769,ATX Mid Tower,Black,None,None,5,4
257770,107770,Mini ITX Tower,Black / White,60 W,None,1,0
257771,107771,MicroATX Mid Tower,Black,300 W,None,2,4
257772,107772,ATX Mid Tower,Black,None,None,3,7
257773,107773,ATX Mid Tower,Black,None,None,3,2
257774,107774,ATX Mid Tower,Black,None,Acrylic,5,4
257775,107775,ATX Mid Tower,Black,None,None,3,6
257776,107776,ATX Mid Tower,Red / Silver,None,Acrylic,4,5
257777,107777,ATX Mid Tower,Black,None,None,3,6
257778,107778,MicroATX Desktop,Black / Pink,500 W,Acrylic,2,2
257779,107779,MicroATX Mini Tower,Black / Silver,300 W,None,2,4
257780,107780,ATX Full Tower,Silver,None,Acrylic,10,6
257781,107781,Mini ITX Desktop,Black / Gray,600 W,None,0,1
257782,107782,Mini ITX Tower,Gold,None,Acrylic,0,2
257783,107783,MicroATX Mid Tower,Black,None,None,3,4
257784,107784,ATX Mid Tower,Black,None,Acrylic,2,6
257785,107785,ATX Mid Tower,Black,None,Acrylic,3,8
257786,107786,ATX Mid Tower,Black / Red,None,Acrylic,2,4
257787,107787,ATX Mid Tower,Black / Red,None,Acrylic,4,5
257788,107788,ATX Mid Tower,Black / Red,None,Acrylic,3,7
257789,107789,MicroATX Desktop,Black,300 W,None,1,1
257790,107790,ATX Mid Tower,Black,None,None,0,2
257791,107791,ATX Mid Tower,Pink,None,Acrylic,4,6
257792,107792,ATX Mid Tower,Black / Silver,None,None,5,3
257793,107793,MicroATX Mid Tower,Black,None,None,2,2
257794,107794,MicroATX Mini Tower,White,None,None,2,5
257795,107795,Mini ITX Tower,Silver,None,None,0,7
257796,107796,HTPC,Black,None,None,1,6
257797,107797,Mini ITX Desktop,Silver,None,Acrylic,0,1
257798,107798,ATX Mid Tower,Black,None,None,2,4
257799,107799,ATX Mid Tower,Black / Silver,450 W,None,3,3
257800,107800,MicroATX Mid Tower,Black / Green,None,Acrylic,1,2
257801,107801,HTPC,Black,None,None,2,4
257802,107802,ATX Mid Tower,Black,None,Acrylic,4,3
257803,107803,ATX Mid Tower,Black,None,Acrylic,6,3
257804,107804,Mini ITX Test Bench,Black,None,None,0,1
257805,107805,ATX Mid Tower,Black,None,Acrylic,4,6
257806,107806,Mini ITX Desktop,Black,300 W,None,0,1
257807,107807,HTPC,Black,None,None,2,3
257808,107808,ATX Mid Tower,Black,None,None,3,7
257809,107809,HTPC,Silver,None,None,2,6
257810,107810,ATX Mid Tower,Black,None,Acrylic,3,7
257811,107811,MicroATX Mid Tower,Black / Pink,None,Acrylic,1,2
257812,107812,ATX Mid Tower,Black,None,None,3,5
257813,107813,MicroATX Mini Tower,Black,None,None,1,3
257814,107814,ATX Mid Tower,Black,None,None,3,5
257815,107815,MicroATX Slim,Black / Silver,470 W,None,1,1
257816,107816,ATX Mid Tower,Black,None,Acrylic,3,3
257817,107817,ATX Mid Tower,Black / Red,None,None,4,4
257818,107818,ATX Mid Tower,Black,None,Acrylic,5,3
257819,107819,ATX Mid Tower,Black,None,None,3,6
257820,107820,ATX Mid Tower,Black / Orange,None,None,4,5
257821,107821,ATX Mid Tower,Black,None,Acrylic,3,5
257822,107822,ATX Mid Tower,Black,None,None,4,5
257823,107823,ATX Full Tower,Black,None,Acrylic,5,6
257824,107824,ATX Mid Tower,Black,None,Acrylic,3,8
