internal_harddrive_id,product_id,capacity,price_per_gb,harddrive_type,cache,form_factor,interface
303276,118622,100 GB,,SSD,,2.5 in,SATA 3 Gb/s
303277,118623,200 GB,,SSD,,2.5 in,SATA 3 Gb/s
303278,118624,400 GB,,SSD,,2.5 in,SATA 3 Gb/s
303279,118625,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
303280,118626,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
303281,118627,50 GB,,SSD,,2.5 in,SATA 3 Gb/s
303282,118628,200 GB,,SSD,,2.5 in,SATA 3 Gb/s
303283,118629,400 GB,,SSD,,2.5 in,SATA 3 Gb/s
303284,118630,100 GB,,SSD,,2.5 in,SATA 3 Gb/s
303285,118631,200 GB,,SSD,,2.5 in,SATA 3 Gb/s
303286,118632,400 GB,,SSD,,2.5 in,SATA 3 Gb/s
303287,118633,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
303288,118634,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
303289,118635,240 GB,,SSD,,2.5 in,SATA 3 Gb/s
303290,118636,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
303291,118637,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
303292,118638,30 GB,,SSD,,2.5 in,SATA 3 Gb/s
303293,118639,90 GB,,SSD,,2.5 in,SATA 3 Gb/s
303294,118640,30 GB,,SSD,,2.5 in,SATA 3 Gb/s
303295,118641,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
303296,118642,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
303297,118643,30 GB,,SSD,,2.5 in,SATA 3 Gb/s
303298,118644,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
303299,118645,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
303300,118646,32 GB,,SSD,,2.5 in,SATA 3 Gb/s
303301,118647,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303302,118648,480 GB,,SSD,,mSATA,mSATA
303303,118649,240 GB,,SSD,,mSATA,mSATA
303304,118650,120 GB,,SSD,,mSATA,mSATA
303305,118651,60 GB,,SSD,,mSATA,mSATA
303306,118652,250 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
303307,118653,30 GB,,SSD,,mSATA,mSATA
303308,118654,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303309,118655,300 GB,,15000 RPM,16 MB,3.5 in,SAS 6 Gb/s
303310,118656,60 GB,,SSD,,mSATA,mSATA
303311,118657,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303312,118658,480 GB,,SSD,,1.8 in,SATA 6 Gb/s
303313,118659,240 GB,,SSD,,1.8 in,SATA 6 Gb/s
303314,118660,3 TB,,5400 RPM,32 MB,3.5 in,SATA 6 Gb/s
303315,118661,320 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
303316,118662,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303317,118663,4 TB,,7200 RPM,128 MB,3.5 in,SAS 12 Gb/s
303318,118664,5 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
303319,118665,10 TB,,7200 RPM,256 MB,3.5 in,SATA 6 Gb/s
303320,118666,10 TB,,7200 RPM,256 MB,3.5 in,SATA 6 Gb/s
303321,118667,10 TB,,7200 RPM,256 MB,3.5 in,SATA 6 Gb/s
303322,118668,10 TB,,7200 RPM,256 MB,3.5 in,SATA 6 Gb/s
303323,118669,10 TB,,7200 RPM,256 MB,3.5 in,SATA 6 Gb/s
303324,118670,10 TB,,7200 RPM,256 MB,3.5 in,SAS 6 Gb/s
303325,118671,10 TB,,7200 RPM,256 MB,3.5 in,SAS 6 Gb/s
303326,118672,10 TB,,7200 RPM,256 MB,3.5 in,SAS 6 Gb/s
303327,118673,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303328,118674,30 GB,,SSD,,mSATA,mSATA
303329,118675,60 GB,,SSD,,mSATA,mSATA
303330,118676,120 GB,,SSD,,mSATA,mSATA
303331,118677,240 GB,,SSD,,mSATA,mSATA
303332,118678,128 GB,,SSD,,mSATA,mSATA
303333,118679,256 GB,,SSD,,mSATA,mSATA
303334,118680,24 GB,,SSD,,mSATA,mSATA
303335,118681,32 GB,,SSD,,mSATA,mSATA
303336,118682,64 GB,,SSD,,mSATA,mSATA
303337,118683,128 GB,,SSD,,mSATA,mSATA
303338,118684,16 GB,,SSD,,mSATA,mSATA
303339,118685,32 GB,,SSD,,mSATA,mSATA
303340,118686,64 GB,,SSD,,mSATA,mSATA
303341,118687,128 GB,,SSD,,mSATA,mSATA
303342,118688,256 GB,,SSD,,mSATA,mSATA
303343,118689,32 GB,,SSD,,mSATA,mSATA
303344,118690,64 GB,,SSD,,mSATA,mSATA
303345,118691,128 GB,,SSD,,mSATA,mSATA
303346,118692,32 GB,,SSD,,M.2-2242,M.2 (B+M)
303347,118693,64 GB,,SSD,,M.2-2242,M.2 (B+M)
303348,118694,128 GB,,SSD,,M.2-2242,M.2 (B+M)
303349,118695,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303350,118696,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303351,118697,32 GB,,SSD,,2.5 in,PATA 133
303352,118698,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
303353,118699,64 GB,,SSD,,2.5 in,PATA 133
303354,118700,128 GB,,SSD,,2.5 in,PATA 133
303355,118701,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
303356,118702,120 GB,,SSD,,3.5 in,SATA 6 Gb/s
303357,118703,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303358,118704,256 GB,,SSD,512 MB,2.5 in,SATA 6 Gb/s
303359,118705,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
303360,118706,600 GB,,SSD,,2.5 in,SATA 3 Gb/s
303361,118707,80 GB,,SSD,,2.5 in,SATA 3 Gb/s
303362,118708,300 GB,,10000 RPM,16 MB,3.5 in,SATA 3 Gb/s
303363,118709,60 GB,,SSD,,mSATA,mSATA
303364,118710,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303365,118711,300 GB,,SSD,,2.5 in,SATA 3 Gb/s
303366,118712,64 GB,,SSD,,mSATA,mSATA
303367,118713,1 TB,,5400 RPM,128 MB,2.5 in,SATA 6 Gb/s
303368,118714,128 GB,,SSD,256 MB,mSATA,mSATA
303369,118715,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303370,118716,480 GB,,SSD,,PCI-E,PCIe x8
303371,118717,960 GB,,SSD,,PCI-E,PCIe x8
303372,118718,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
303373,118719,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303374,118720,1.2 TB,,SSD,,2.5 in,SATA 6 Gb/s
303375,118721,500 GB,,7200 RPM,16 MB,2.5 in,SAS 6 Gb/s
303376,118722,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303377,118723,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303378,118724,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303379,118725,960 GB,,SSD,,2.5 in,SAS 6 Gb/s
303380,118726,960 GB,,SSD,,2.5 in,SATA 6 Gb/s
303381,118727,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303382,118728,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303383,118729,2 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
303384,118730,128 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
303385,118731,30 GB,,SSD,,mSATA,mSATA
303386,118732,60 GB,,SSD,,mSATA,mSATA
303387,118733,8 TB,,7200 RPM,256 MB,3.5 in,SATA 6 Gb/s
303388,118734,800 GB,,SSD,,PCI-E,PCIe x8
303389,118735,2 TB,,7200 RPM,128 MB,3.5 in,SAS 6 Gb/s
303390,118736,480 GB,,SSD,,2.5 in,SAS 6 Gb/s
303391,118737,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303392,118738,500 GB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
303393,118739,240 GB,,SSD,,PCI-E,PCIe x4
303394,118740,480 GB,,SSD,,PCI-E,PCIe x4
303395,118741,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
303396,118742,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
303397,118743,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303398,118744,300 GB,,10500 RPM,64 MB,2.5 in,SAS 6 Gb/s
303399,118745,6 TB,,7200 RPM,128 MB,3.5 in,SAS 6 Gb/s
303400,118746,30 GB,,SSD,,mSATA,mSATA
303401,118747,60 GB,2,SSD,,mSATA,mSATA
303402,118748,600 GB,,15000 RPM,128 MB,2.5 in,SAS 12 Gb/s
303403,118749,450 GB,,15000 RPM,16 MB,3.5 in,SAS 3 Gb/s
303404,118750,6 TB,,7200 RPM,128 MB,3.5 in,SATA 6 Gb/s
303405,118751,256 GB,,SSD,,mSATA,mSATA
303406,118752,180 GB,,SSD,,2.5 in,SATA 6 Gb/s
303407,118753,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303408,118754,4 TB,,7200 RPM,128 MB,3.5 in,SAS 12 Gb/s
303409,118755,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
303410,118756,128 GB,,SSD,,mSATA,mSATA
303411,118757,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303412,118758,1 TB,,7200 RPM,64 MB,2.5 in,SAS 6 Gb/s
303413,118759,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303414,118760,2 TB,,7200 RPM,128 MB,3.5 in,SAS 12 Gb/s
303415,118761,4 TB,,5400 RPM,32 MB,3.5 in,SATA 6 Gb/s
303416,118762,120 GB,,SSD,,PCI-E,PCIe x4
303417,118763,1 TB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
303418,118764,200 GB,,SSD,,2.5 in,SAS 12 Gb/s
303419,118765,600 GB,,10000 RPM,32 MB,3.5 in,SATA 6 Gb/s
303420,118766,180 GB,,SSD,,2.5 in,SATA 6 Gb/s
303421,118767,180 GB,,SSD,,2.5 in,SATA 6 Gb/s
303422,118768,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303423,118769,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
303424,118770,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
303425,118771,240 GB,,SSD,,1.8 in,Micro SATA 6 Gb/s
303426,118772,120 GB,,SSD,,1.8 in,Micro SATA 6 Gb/s
303427,118773,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303428,118774,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303429,118775,40 GB,,5400 RPM,8 MB,2.5 in,PATA 100
303430,118776,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303431,118777,8 TB,,7200 RPM,128 MB,3.5 in,SAS 12 Gb/s
303432,118778,800 GB,,SSD,,2.5 in,SAS 12 Gb/s
303433,118779,400 GB,,SSD,,2.5 in,SAS 6 Gb/s
303434,118780,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303435,118781,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303436,118782,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
303437,118783,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303438,118784,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
303439,118785,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303440,118786,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
303441,118787,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303442,118788,240 GB,,SSD,,1.8 in,Micro SATA 6 Gb/s
303443,118789,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303444,118790,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303445,118791,960 GB,,SSD,,2.5 in,SATA 6 Gb/s
303446,118792,900 GB,,10000 RPM,64 MB,2.5 in,SAS 6 Gb/s
303447,118793,180 GB,,SSD,,2.5 in,SATA 6 Gb/s
303448,118794,250 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
303449,118795,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303450,118796,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303451,118797,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303452,118798,2 TB,,SSD,,M.2-2280,M.2 (M)
303453,118799,150 GB,,10000 RPM,32 MB,2.5 in,SATA 3 Gb/s
303454,118800,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
303455,118801,1.6 TB,,SSD,,2.5 in,SAS 6 Gb/s
303456,118802,30 GB,,SSD,,2.5 in,SATA 3 Gb/s
303457,118803,160 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
303458,118804,4 TB,,7200 RPM,64 MB,3.5 in,SAS 6 Gb/s
303459,118805,128 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
303460,118806,512 GB,,SSD,512 MB,2.5 in,SATA 6 Gb/s
303461,118807,160 GB,,5400 RPM,16 MB,1.8 in,Micro SATA 3 Gb/s
303462,118808,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303463,118809,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303464,118810,250 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
303465,118811,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
303466,118812,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
303467,118813,45 GB,,SSD,,2.5 in,SATA 3 Gb/s
303468,118814,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
303469,118815,24 GB,,SSD,,mSATA,mSATA
303470,118816,120 GB,,SSD,,mSATA,mSATA
303471,118817,960 GB,,SSD,,3.5 in,SATA 3 Gb/s
303472,118818,40 GB,,SSD,,2.5 in,SATA 3 Gb/s
303473,118819,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
303474,118820,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
303475,118821,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303476,118822,80 GB,,SSD,,2.5 in,SATA 6 Gb/s
303477,118823,400 GB,,SSD,,PCI-E,PCIe x4
303478,118824,480 GB,,SSD,,1.8 in,Micro SATA 6 Gb/s
303479,118825,180 GB,,SSD,,2.5 in,SATA 6 Gb/s
303480,118826,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303481,118827,750 GB,,5400 RPM,64 MB,3.5 in,SATA 6 Gb/s
303482,118828,240 GB,,SSD,,PCI-E,PCIe x4
303483,118829,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303484,118830,16 GB,,SSD,,2.5 in,SATA 3 Gb/s
303485,118831,640 GB,,5400 RPM,16 MB,2.5 in,SATA 6 Gb/s
303486,118832,480 GB,,SSD,,PCI-E,PCIe x2
303487,118833,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303488,118834,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
303489,118835,1.2 TB,,10000 RPM,64 MB,2.5 in,SAS 6 Gb/s
303490,118836,160 GB,,5900 RPM,8 MB,3.5 in,SATA 3 Gb/s
303491,118837,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303492,118838,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303493,118839,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303494,118840,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
303495,118841,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303496,118842,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
303497,118843,750 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
303498,118844,2 TB,,7200 RPM,32 MB,3.5 in,SAS 6 Gb/s
303499,118845,640 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
303500,118846,2 TB,0.26,7200 RPM,64 MB,3.5 in,SAS 6 Gb/s
303501,118847,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303502,118848,320 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
303503,118849,250 GB,,5400 RPM,16 MB,2.5 in,SATA 3 Gb/s
303504,118850,480 GB,,SSD,,PCI-E,PCIe x2
303505,118851,240 GB,,SSD,,mSATA,mSATA
303506,118852,1 TB,,7200 RPM,32 MB,3.5 in,SATA 6 Gb/s
303507,118853,960 GB,,SSD,,PCI-E,PCIe x4
303508,118854,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303509,118855,960 GB,,SSD,,2.5 in,SATA 6 Gb/s
303510,118856,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303511,118857,960 GB,,SSD,,2.5 in,SATA 6 Gb/s
303512,118858,240 GB,,SSD,64 MB,2.5 in,SATA 3 Gb/s
303513,118859,750 GB,,5400 RPM,8 MB,2.5 in,SATA 6 Gb/s
303514,118860,500 GB,,7200 RPM,64 MB,2.5 in,SATA 6 Gb/s
303515,118861,60 GB,,SSD,64 MB,2.5 in,SATA 3 Gb/s
303516,118862,73.4 GB,,15000 RPM,8 MB,3.5 in,SAS 3 Gb/s
303517,118863,120 GB,,SSD,64 MB,2.5 in,SATA 3 Gb/s
303518,118864,512 GB,,SSD,,2.5 in,SATA 3 Gb/s
303519,118865,320 GB,,7200 RPM,8 MB,3.5 in,PATA 100
303520,118866,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303521,118867,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303522,118868,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303523,118869,120 GB,,SSD,,mSATA,mSATA
303524,118870,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303525,118871,60 GB,,SSD,,mSATA,mSATA
303526,118872,2 TB,,SSD,,2.5 in,SATA 6 Gb/s
303527,118873,40 GB,,SSD,,2.5 in,SATA 3 Gb/s
303528,118874,90 GB,,SSD,,2.5 in,SATA 3 Gb/s
303529,118875,180 GB,,SSD,,2.5 in,SATA 3 Gb/s
303530,118876,80 GB,,SSD,,2.5 in,SATA 3 Gb/s
303531,118877,320 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
303532,118878,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303533,118879,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303534,118880,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303535,118881,64 GB,,SSD,,M.2-2242,M.2 (B+M)
303536,118882,128 GB,,SSD,,M.2-2242,M.2 (B+M)
303537,118883,160 GB,,5400 RPM,16 MB,2.5 in,SATA 3 Gb/s
303538,118884,32 GB,,SSD,,2.5 in,SATA 1.5 Gb/s
303539,118885,128 GB,,SSD,,2.5 in,SATA 1.5 Gb/s
303540,118886,6 TB,,7200 RPM,128 MB,3.5 in,SAS 12 Gb/s
303541,118887,4 TB,,7200 RPM,128 MB,3.5 in,SAS 12 Gb/s
303542,118888,6 TB,,7200 RPM,128 MB,3.5 in,SAS 12 Gb/s
303543,118889,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303544,118890,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303545,118891,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303546,118892,250 GB,,7200 RPM,16 MB,2.5 in,SATA 3 Gb/s
303547,118893,1 TB,,7200 RPM,64 MB,2.5 in,SATA 6 Gb/s
303548,118894,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303549,118895,500 GB,,5400 RPM,,2.5 in,SATA 6 Gb/s
303550,118896,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303551,118897,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303552,118898,60 GB,,SSD,,mSATA,mSATA
303553,118899,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303554,118900,400 GB,,SSD,,PCI-E,PCIe x8
303555,118901,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
303556,118902,480 GB,,SSD,512 MB,PCI-E,PCIe x4
303557,118903,4 TB,,7200 RPM,128 MB,3.5 in,SAS 12 Gb/s
303558,118904,32 GB,,SSD,,mSATA,mSATA
303559,118905,600 GB,,10000 RPM,32 MB,3.5 in,SAS 6 Gb/s
303560,118906,900 GB,,10000 RPM,32 MB,3.5 in,SAS 6 Gb/s
303561,118907,192 GB,,SSD,,2.5 in,SATA 1.5 Gb/s
303562,118908,240 GB,0.19,SSD,,2.5 in,SATA 6 Gb/s
303563,118909,250 GB,0.59,7200 RPM,16 MB,3.5 in,SATA 6 Gb/s
303564,118910,3 TB,,7200 RPM,64 MB,3.5 in,SAS 6 Gb/s
303565,118911,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303566,118912,180 GB,,SSD,,2.5 in,SATA 6 Gb/s
303567,118913,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303568,118914,360 GB,,SSD,,2.5 in,SATA 6 Gb/s
303569,118915,60 GB,,SSD,,mSATA,mSATA
303570,118916,1 TB,,7200 RPM,128 MB,2.5 in,SAS 12 Gb/s
303571,118917,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303572,118918,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
303573,118919,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
303574,118920,512 GB,,SSD,,2.5 in,SATA 6 Gb/s
303575,118921,128 GB,,SSD,,mSATA,mSATA
303576,118922,250 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
303577,118923,40 GB,,SSD,,2.5 in,SATA 3 Gb/s
303578,118924,256 GB,,SSD,,mSATA,mSATA
303579,118925,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303580,118926,320 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
303581,118927,100 GB,,SSD,,2.5 in,SATA 6 Gb/s
303582,118928,300 GB,,10000 RPM,32 MB,3.5 in,SAS 6 Gb/s
303583,118929,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303584,118930,128 GB,,SSD,256 MB,2.5 in,SATA 6 Gb/s
303585,118931,640 GB,,5400 RPM,8 MB,2.5 in,SATA 6 Gb/s
303586,118932,800 GB,,SSD,,2.5 in,SAS 6 Gb/s
303587,118933,32 GB,,SSD,,2.5 in,SATA 6 Gb/s
303588,118934,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303589,118935,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303590,118936,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303591,118937,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303592,118938,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303593,118939,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303594,118940,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303595,118941,750 GB,,5400 RPM,8 MB,2.5 in,SATA 3 Gb/s
303596,118942,512 GB,,SSD,512 MB,2.5 in,SATA 6 Gb/s
303597,118943,64 GB,,SSD,,2.5 in,SATA 6 Gb/s
303598,118944,32 GB,,SSD,,2.5 in,SATA 3 Gb/s
303599,118945,40 GB,,SSD,,2.5 in,SATA 3 Gb/s
303600,118946,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
303601,118947,256 GB,,SSD,,1.8 in,Micro SATA 6 Gb/s
303602,118948,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
303603,118949,160 GB,,SSD,,2.5 in,SATA 3 Gb/s
303604,118950,40 GB,,SSD,,mSATA,mSATA
303605,118951,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303606,118952,80 GB,,SSD,,mSATA,mSATA
303607,118953,64 GB,,SSD,,mSATA,mSATA
303608,118954,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
303609,118955,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
303610,118956,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
303611,118957,40 GB,,SSD,,2.5 in,SATA 3 Gb/s
303612,118958,256 GB,,SSD,,2.5 in,SATA 3 Gb/s
303613,118959,32 GB,,SSD,,1.8 in,Micro SATA 3 Gb/s
303614,118960,256 GB,,SSD,,2.5 in,SATA 6 Gb/s
303615,118961,160 GB,,SSD,,2.5 in,SATA 3 Gb/s
303616,118962,160 GB,,SSD,,2.5 in,SATA 3 Gb/s
303617,118963,50 GB,,SSD,,PCI-E,PCIe x4
303618,118964,80 GB,,SSD,,PCI-E,PCIe x4
303619,118965,180 GB,,SSD,,3.5 in,SATA 3 Gb/s
303620,118966,64 GB,,SSD,,1.8 in,Micro SATA 6 Gb/s
303621,118967,32 GB,,SSD,,mSATA,mSATA
303622,118968,90 GB,,SSD,,2.5 in,SATA 3 Gb/s
303623,118969,120 GB,,SSD,,PCI-E,PCIe x4
303624,118970,160 GB,,SSD,,2.5 in,SATA 3 Gb/s
303625,118971,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
303626,118972,90 GB,,SSD,,2.5 in,SATA 3 Gb/s
303627,118973,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
303628,118974,120 GB,,SSD,,2.5 in,SATA 3 Gb/s
303629,118975,64 GB,,SSD,,mSATA,mSATA
303630,118976,60 GB,,SSD,,2.5 in,SATA 3 Gb/s
303631,118977,240 GB,,SSD,,2.5 in,SATA 3 Gb/s
303632,118978,40 GB,,SSD,,1.8 in,Micro SATA 3 Gb/s
303633,118979,512 GB,,SSD,256 MB,PCI-E,PCIe x8
303634,118980,180 GB,,SSD,,PCI-E,PCIe x4
303635,118981,180 GB,,SSD,,2.5 in,SATA 3 Gb/s
303636,118982,240 GB,,SSD,,2.5 in,SATA 3 Gb/s
303637,118983,180 GB,,SSD,,2.5 in,SATA 3 Gb/s
303638,118984,240 GB,,SSD,,PCI-E,PCIe x4
303639,118985,240 GB,,SSD,,M.2-2280,M.2 (B+M)
303640,118986,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303641,118987,30 GB,,SSD,,2.5 in,SATA 3 Gb/s
303642,118988,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303643,118989,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303644,118990,64 GB,,SSD,128 MB,2.5 in,SATA 6 Gb/s
303645,118991,80 GB,,SSD,,2.5 in,SATA 3 Gb/s
303646,118992,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303647,118993,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303648,118994,128 GB,,SSD,,2.5 in,SATA 3 Gb/s
303649,118995,240 GB,,SSD,,PCI-E,PCIe x4
303650,118996,160 GB,,SSD,,PCI-E,PCIe x4
303651,118997,240 GB,,SSD,,2.5 in,SATA 6 Gb/s
303652,118998,32 GB,,SSD,,2.5 in,SATA 3 Gb/s
303653,118999,120 GB,,SSD,,2.5 in,SATA 6 Gb/s
303654,119000,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303655,119001,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
303656,119002,90 GB,,SSD,,2.5 in,SATA 6 Gb/s
303657,119003,60 GB,,SSD,,2.5 in,SATA 6 Gb/s
303658,119004,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303659,119005,480 GB,,SSD,,2.5 in,SATA 6 Gb/s
303660,119006,256 GB,,SSD,,mSATA,mSATA
303661,119007,512 GB,,SSD,,M.2-2280,M.2 (M)
303662,119008,240 GB,,SSD,,2.5 in,SATA 3 Gb/s
303663,119009,32 GB,,SSD,,2.5 in,SATA 3 Gb/s
303664,119010,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303665,119011,90 GB,,SSD,,1.8 in,Micro SATA 3 Gb/s
303666,119012,64 GB,,SSD,,2.5 in,SATA 3 Gb/s
303667,119013,500 GB,,7200 RPM,64 MB,3.5 in,SATA 6 Gb/s
303668,119014,32 GB,,SSD,,2.5 in,SATA 3 Gb/s
303669,119015,32 GB,,SSD,,2.5 in,SATA 3 Gb/s
303670,119016,128 GB,,SSD,,2.5 in,SATA 6 Gb/s
