motherboard_id,product_id,socket_per_cpu,form_factor,ram_slots,max_ram,color
331490,132806,LGA1155,ATX,4,32 GB,Brown / Black
331491,132807,LGA1150,Micro ATX,2,16 GB,Black
331492,132808,AM3+,Micro ATX,4,16 GB,Black / Blue
331493,132809,AM3+,ATX,4,32 GB,Black / Blue
331494,132810,LGA1150,Mini ITX,2,16 GB,Black / Silver
331495,132811,LGA1150,Micro ATX,4,32 GB,Black / Red
331496,132812,LGA1150,Micro ATX,4,32 GB,Black / Blue
331497,132813,LGA1151,ATX,4,64 GB,Black / Green
331498,132814,LGA1151,ATX,4,64 GB,Black / Gold
331499,132815,LGA1151,ATX,4,64 GB,Black / Silver
331500,132816,LGA1151,EATX,4,64 GB,Black / Red
331501,132817,LGA2011-3,ATX,8,64 GB,Black / Yellow
331502,132818,AM3,ATX,4,16 GB,Black / Blue
331503,132819,LGA2011,ATX,8,64 GB,Black / Blue
331504,132820,AM3,Micro ATX,2,16 GB,Black / Blue
331505,132821,LGA1151,Micro ATX,2,32 GB,Black / Gold
331506,132822,LGA1155,Micro ATX,2,16 GB,Black / Blue
331507,132823,AM3,Micro ATX,2,8 GB,Black / Blue
331508,132824,AM3+,ATX,4,64 GB,Black / Red
331509,132825,LGA1151,Micro ATX,2,32 GB,Black / Red
331510,132826,FM2+,ATX,4,64 GB,Black / Green
331511,132827,LGA1155,ATX,4,32 GB,Black / Silver
331512,132828,LGA2011-3,EATX,8,128 GB,Black / Red
331513,132829,FM2+,Micro ATX,2,32 GB,
331514,132830,LGA1151,ATX,4,64 GB,Black
331515,132831,LGA1151,Micro ATX,2,32 GB,Black
331516,132832,LGA1155,Micro ATX,4,32 GB,Black / Blue
331517,132833,LGA1150,Micro ATX,2,16 GB,Black / Yellow
331518,132834,LGA1151,ATX,4,64 GB,Black / Silver
331519,132835,FM1,ATX,4,32 GB,Black / Blue
331520,132836,LGA775,Micro ATX,2,8 GB,Green / Blue
331521,132837,LGA1150,Micro ATX,2,16 GB,Black / Silver
331522,132838,LGA1150,ATX,4,32 GB,Black / Green
331523,132839,LGA1150,ATX,4,32 GB,Black / Red
331524,132840,AM3/AM2+/AM2,Micro ATX,2,8 GB,Multicolor
331525,132841,LGA2066,ATX,8,128 GB,Black / Silver
331526,132842,LGA1150,ATX,4,32 GB,Brown / Black
331527,132843,LGA775,ATX,4,16 GB,Black / Blue
331528,132844,LGA1155,ATX,4,32 GB,
331529,132845,LGA1151,Micro ATX,2,32 GB,Black
331530,132846,LGA1155,Micro ATX,4,32 GB,Brown / Black
331531,132847,LGA1155,ATX,4,32 GB,Black / Blue
331532,132848,LGA1150,Mini ITX,2,16 GB,Black / Silver
331533,132849,LGA1150,Mini ITX,2,16 GB,Black
331534,132850,LGA1155,Micro ATX,2,16 GB,Black / Blue
331535,132851,LGA1151,Micro ATX,4,64 GB,Black / Red
331536,132852,AM3+,Micro ATX,4,16 GB,Blue / White
331537,132853,LGA1155,Micro ATX,2,8 GB,Blue / White
331538,132854,AM3+,ATX,4,32 GB,Black / Blue
331539,132855,LGA1150,ATX,4,32 GB,Black / Gray
331540,132856,LGA1150,Micro ATX,4,32 GB,Black / Red
331541,132857,LGA1151,EATX,4,64 GB,Black
331542,132858,FM2,Micro ATX,4,64 GB,Blue / White
331543,132859,LGA2011-3,EATX,8,64 GB,Black / Red
331544,132860,LGA1150,Micro ATX,4,32 GB,Black / Blue
331545,132861,LGA1150,Mini ITX,2,16 GB,Brown / Black
331546,132862,LGA1366,Micro ATX,6,24 GB,Black / Blue
331547,132863,AM4,Mini ITX,2,32 GB,Black
331548,132864,LGA2011,XL ATX,8,128 GB,Black
331549,132865,LGA1155,ATX,4,32 GB,Black / Blue
331550,132866,LGA1155,Micro ATX,2,16 GB,Green / Blue
331551,132867,LGA1151,ATX,4,64 GB,Black / Yellow
331552,132868,LGA1155,Micro ATX,2,16 GB,
331553,132869,LGA1150,Micro ATX,4,32 GB,Black / Red
331554,132870,LGA1150,ATX,4,32 GB,Black / Gold
331555,132871,LGA1151,ATX,4,64 GB,Black / Gold
331556,132872,LGA1150,ATX,4,32 GB,Green / Blue
331557,132873,Integrated Atom C2550,Mini ITX,4,64 GB,White / Blue
331558,132874,Integrated Celeron N3050,Micro ATX,2,8 GB,Black / Gold
331559,132875,LGA1150,Mini ITX,2,16 GB,Black / Red
331560,132876,LGA1151,ATX,4,64 GB,Black / Red
331561,132877,AM3+,Micro ATX,2,8 GB,Blue / White
331562,132878,2 x LGA1366,HPTX,12,48 GB,Black / Red
331563,132879,LGA775,Micro ATX,2,4 GB,Brown / Black
331564,132880,LGA1155,ATX,4,32 GB,Black / Blue
331565,132881,LGA1155,Micro ATX,4,32 GB,Brown / Black
331566,132882,LGA1155,ATX,4,32 GB,Brown / Black
331567,132883,LGA1150,Micro ATX,4,32 GB,Black / Gray
331568,132884,LGA1150,Micro ATX,4,32 GB,
331569,132885,AM3+,ATX,4,32 GB,Brown
331570,132886,LGA1155,Micro ATX,2,16 GB,Black / Red
331571,132887,LGA1155,ATX,4,32 GB,Black / Blue
331572,132888,LGA2011-3,ATX,8,128 GB,White / Blue
331573,132889,LGA1151,Micro ATX,4,64 GB,Silver / Black
331574,132890,LGA1150,Mini ITX,2,16 GB,Black / Blue
331575,132891,LGA1150,Micro ATX,2,16 GB,Black
331576,132892,LGA1151,Micro ATX,4,64 GB,Black / Gold
331577,132893,LGA1151,ATX,4,64 GB,Black / Red
331578,132894,AM2,ATX,4,8 GB,Yellow
331579,132895,LGA1151,ATX,2,32 GB,Brown / Black
331580,132896,LGA775,Micro ATX,2,8 GB,Green / White
331581,132897,FM1,Micro ATX,2,16 GB,Black / Blue
331582,132898,LGA2066,ATX,8,128 GB,Black / Gray
331583,132899,LGA1151,Micro ATX,2,32 GB,Green / Black
331584,132900,LGA775,Micro ATX,2,8 GB,Red
331585,132901,FM1,Micro ATX,2,32 GB,Black / Blue
331586,132902,FM2,Micro ATX,4,64 GB,Black / Blue
331587,132903,Integrated Pentium J3710,Mini ITX,2,16 GB,Black / White
331588,132904,LGA1151,Micro ATX,2,32 GB,Black
331589,132905,LGA1151,Micro ATX,4,64 GB,Black / White
331590,132906,FM2+,Micro ATX,4,64 GB,Black / Gold
331591,132907,LGA1155,ATX,4,32 GB,Black / Blue
331592,132908,LGA1150,ATX,4,32 GB,Black / Green
331593,132909,LGA1150,ATX,4,32 GB,Black / Red
331594,132910,LGA2066,ATX,8,128 GB,Black / Silver
331595,132911,AM2+/AM2,ATX,4,16 GB,Multicolor
331596,132912,LGA1366,Micro ATX,6,24 GB,Black / Blue
331597,132913,LGA1150,ATX,4,32 GB,Black / Red
331598,132914,AM3+,ATX,4,32 GB,Black / Blue
331599,132915,LGA2011-3,ATX,8,128 GB,Black / Red
331600,132916,LGA1151,Micro ATX,4,64 GB,White
331601,132917,LGA1155,Micro ATX,2,16 GB,
331602,132918,LGA1155,Micro ATX,2,16 GB,Black / Blue
331603,132919,LGA1366,ATX,6,24 GB,
331604,132920,LGA1155,Micro ATX,2,16 GB,Blue / White
331605,132921,FM2,Micro ATX,4,64 GB,Black / Blue
331606,132922,LGA1150,ATX,4,32 GB,Black / Gold
331607,132923,FM2+,Micro ATX,2,64 GB,Black
331608,132924,LGA1155,Micro ATX,2,16 GB,Blue / White
331609,132925,LGA1151,Mini ITX,2,32 GB,Black / Red
331610,132926,LGA1151,Mini ITX,2,32 GB,Black
331611,132927,LGA1151,ATX,4,64 GB,Black / White
331612,132928,LGA1150,ATX,4,32 GB,Black / Red
331613,132929,LGA2066,ATX,4,64 GB,Black
331614,132930,LGA1150,Micro ATX,4,32 GB,Black / Gold
331615,132931,LGA1155,Micro ATX,4,32 GB,Black / Blue
331616,132932,LGA2011-3,ATX,8,64 GB,Black / White
331617,132933,LGA1156,Micro ATX,2,16 GB,Blue / White
331618,132934,AM3,ATX,4,16 GB,Black / Blue
331619,132935,LGA1151,Micro ATX,2,32 GB,Black / Gold
331620,132936,LGA1156,ATX,4,16 GB,
331621,132937,LGA1155,Micro ATX,4,32 GB,Black / Blue
331622,132938,LGA1155,Micro ATX,4,32 GB,Black / Blue
331623,132939,LGA1150,ATX,4,32 GB,Black / Yellow
331624,132940,LGA1151,ATX,4,64 GB,Black / White
331625,132941,LGA1151,Mini ITX,2,32 GB,Black
331626,132942,LGA1150,ATX,4,32 GB,Black / Gold
331627,132943,AM3+,ATX,4,32 GB,Black / Silver
331628,132944,AM4,Micro ATX,2,32 GB,Black
331629,132945,AM3+/AM3,ATX,4,64 GB,Black / Red
331630,132946,FM2+,Micro ATX,2,32 GB,Black / Gold
331631,132947,LGA1151,ATX,4,64 GB,Black / Orange
331632,132948,AM4,ATX,4,64 GB,Black / White
331633,132949,LGA1151,Micro ATX,2,32 GB,Black / Silver
331634,132950,LGA1155,ATX,4,32 GB,Black / Blue
331635,132951,LGA1155,Micro ATX,4,32 GB,Black / Green
331636,132952,LGA775,Mini ITX,2,4 GB,Blue / Silver
331637,132953,LGA1366,ATX,6,24 GB,Black / Blue
331638,132954,LGA775,Micro ATX,2,8 GB,Multicolor
331639,132955,LGA2011,EATX,4,32 GB,Black / Green
331640,132956,LGA2011,ATX,4,32 GB,Black / Red
331641,132957,LGA1155,Mini ITX,2,16 GB,Brown / Black
331642,132958,LGA775,ATX,4,8 GB,
331643,132959,LGA1150,ATX,4,32 GB,Black / Silver
331644,132960,LGA1151,Micro ATX,2,32 GB,Black / Silver
331645,132961,LGA1155,ATX,4,32 GB,
331646,132962,LGA1155,Micro ATX,4,32 GB,Brown / Black
331647,132963,AM1,Mini ITX,2,32 GB,Black / Silver
331648,132964,LGA1366,EATX,6,48 GB,Black / Gray
331649,132965,LGA1155,Mini ITX,2,16 GB,Black / Blue
331650,132966,LGA1150,Mini ITX,2,16 GB,
331651,132967,AM3+,ATX,4,32 GB,
331652,132968,LGA1150,EATX,4,32 GB,Black
331653,132969,FM2+,ATX,4,64 GB,Black / Blue
331654,132970,AM4,Micro ATX,4,64 GB,Black / White
331655,132971,FM2+,Micro ATX,2,64 GB,
331656,132972,LGA1151,ATX,4,64 GB,Black / Red
331657,132973,LGA1151,Micro ATX,2,32 GB,Black / Orange
331658,132974,LGA1151,ATX,4,64 GB,Black / White
331659,132975,LGA1151,Micro ATX,2,32 GB,Black / Gold
331660,132976,LGA1155,ATX,4,32 GB,Black / Blue
331661,132977,LGA1156,Micro ATX,2,8 GB,Black / Blue
331662,132978,LGA1150,ATX,4,32 GB,Black / Red
331663,132979,LGA1150,ATX,4,32 GB,Black / Gray
331664,132980,FM2,Micro ATX,2,64 GB,Blue / White
331665,132981,LGA1151,Micro ATX,2,32 GB,Black / Gold
331666,132982,LGA2011-3,EATX,8,128 GB,Black / Red
331667,132983,LGA1150,Micro ATX,4,32 GB,Brown / Black
331668,132984,LGA1156,Micro ATX,4,16 GB,Blue / White
331669,132985,AM3/AM2+/AM2,Micro ATX,4,16 GB,Multicolor
331670,132986,LGA775,Micro ATX,2,8 GB,Black / Yellow
331671,132987,LGA2011,ATX,8,64 GB,Black / Blue
331672,132988,LGA1155,Micro ATX,4,32 GB,Blue / White
331673,132989,FM2+,Mini ITX,2,16 GB,Black / Silver
331674,132990,LGA1151,ATX,4,64 GB,Black / Red
331675,132991,LGA1155,ATX,4,32 GB,Black / Blue
331676,132992,LGA1366,ATX,6,24 GB,Black / Red
331677,132993,LGA1150,ATX,4,32 GB,Black / Blue
331678,132994,LGA2011-3,ATX,8,128 GB,Black / White
331679,132995,LGA2011-3,ATX,8,128 GB,Black / Red
331680,132996,Integrated Xeon D-1541,Mini ITX,4,64 GB,Green
331681,132997,LGA1155,ATX,4,32 GB,Blue / White
331682,132998,FM2+,ATX,4,64 GB,Black / Gray
331683,132999,LGA1155,ATX,4,32 GB,Black / Blue
331684,133000,LGA1155,ATX,4,32 GB,Blue / White
331685,133001,LGA1155,ATX,4,32 GB,Blue / White
331686,133002,LGA1150,ATX,4,32 GB,Black / Red
331687,133003,LGA2011-3,ATX,8,64 GB,Black / White
331688,133004,LGA1151,Micro ATX,4,64 GB,Black / Gold
331689,133005,LGA1150,ATX,4,32 GB,Black / Gold
331690,133006,LGA1155,Micro ATX,2,16 GB,Black / Blue
331691,133007,LGA1151,Micro ATX,4,64 GB,Black / White
331692,133008,LGA1151,ATX,4,64 GB,Black / Gold
331693,133009,LGA1155,Micro ATX,2,8 GB,Green / Blue
331694,133010,LGA1151,Micro ATX,2,16 GB,Black / Silver
331695,133011,LGA1156,Micro ATX,4,16 GB,Black / Red
331696,133012,LGA1156,ATX,4,16 GB,Blue / White
331697,133013,LGA775,ATX,4,16 GB,Multicolor
331698,133014,LGA775,Micro ATX,4,8 GB,Black / Blue
331699,133015,AM3,Micro ATX,2,8 GB,Black / Blue
331700,133016,LGA775,ATX,4,16 GB,Black / Blue
331701,133017,LGA1155,Micro ATX,4,32 GB,Black / Red
331702,133018,LGA1150,ATX,4,32 GB,Black / Blue
331703,133019,LGA2011-3,ATX,8,128 GB,Black / Orange
331704,133020,LGA1150,ATX,4,32 GB,Black / Blue
331705,133021,2 x LGA2011,HPTX,12,96 GB,Black / Red
331706,133022,LGA1150,Mini ITX,2,16 GB,Black
331707,133023,LGA1155,ATX,4,32 GB,Black / Blue
331708,133024,AM3+,ATX,4,64 GB,Black / Silver
331709,133025,LGA1155,Mini ITX,2,16 GB,Black / Silver
331710,133026,LGA1151,ATX,4,64 GB,Black / Gold
331711,133027,LGA775,Micro ATX,4,16 GB,Black / Yellow
331712,133028,FM2,ATX,4,32 GB,Black
331713,133029,LGA1151,ATX,4,64 GB,Black / Red
331714,133030,FM2+,Micro ATX,2,64 GB,
331715,133031,LGA1150,ATX,2,16 GB,Black
331716,133032,LGA1150,Micro ATX,4,32 GB,
331717,133033,AM3+,ATX,4,32 GB,
331718,133034,LGA1150,Micro ATX,4,32 GB,Black / Silver
331719,133035,LGA1151,ATX,4,64 GB,Black / Gold
331720,133036,LGA1155,ATX,4,32 GB,Black / Blue
331721,133037,FM2,Micro ATX,4,64 GB,Blue / White
331722,133038,LGA1151,Micro ATX,2,32 GB,Black / Red
331723,133039,LGA1151,Micro ATX,2,32 GB,Brown / Black
331724,133040,LGA1151,Micro ATX,4,64 GB,Black / White
331725,133041,AM3+,ATX,4,64 GB,Black / Red
331726,133042,LGA1156,Micro ATX,2,8 GB,Blue / White
331727,133043,LGA2066,ATX,8,128 GB,Black
331728,133044,LGA2066,ATX,8,128 GB,Black / Silver
331729,133045,LGA775,Micro ATX,2,8 GB,Black / Blue
331730,133046,LGA2066,ATX,8,256 GB,Silver / Black
331731,133047,LGA1151,Micro ATX,2,32 GB,Black
331732,133048,LGA1150,Micro ATX,2,16 GB,Brown / Black
331733,133049,AM3+,ATX,4,32 GB,
331734,133050,LGA1155,ATX,4,32 GB,Black / Red
331735,133051,LGA1151,Mini ITX,2,32 GB,Black / Gold
331736,133052,LGA1155,Micro ATX,4,32 GB,Black / Green
331737,133053,LGA1150,ATX,4,32 GB,Black / Gold
331738,133054,LGA1155,Mini ITX,2,16 GB,Black
331739,133055,LGA1151,Micro ATX,2,32 GB,Black
331740,133056,LGA1155,Micro ATX,2,16 GB,
331741,133057,LGA1151,Micro ATX,4,64 GB,Black / Silver
331742,133058,LGA1151,Micro ATX,4,64 GB,Black / Green
331743,133059,LGA1150,Mini ITX,2,16 GB,Black / Red
331744,133060,LGA1151,Micro ATX,4,64 GB,Black
331745,133061,LGA1155,EATX,4,32 GB,Black / Orange
331746,133062,LGA1151,Micro ATX,4,64 GB,Green
331747,133063,LGA1155,Micro ATX,2,16 GB,Black / Blue
331748,133064,FM1,Micro ATX,4,64 GB,Black / Blue
331749,133065,LGA1155,Micro ATX,4,32 GB,Black / Blue
331750,133066,FM2,Mini ITX,2,32 GB,Black / Blue
331751,133067,AM3,ATX,4,16 GB,Black / Blue
331752,133068,LGA2011-3,ATX,4,64 GB,Black / Blue
331753,133069,FM1,Micro ATX,2,32 GB,Blue / White
331754,133070,LGA1156,Micro ATX,4,16 GB,Blue / White
331755,133071,LGA1156,ATX,4,16 GB,Black / Blue
331756,133072,LGA775,ATX,4,16 GB,Multicolor
331757,133073,LGA1366,ATX,6,24 GB,Blue / White
331758,133074,LGA1151,Micro ATX,4,64 GB,Brown / Black
331759,133075,LGA2011,ATX,4,32 GB,Black / Silver
331760,133076,AM3/AM2+/AM2,ATX,4,16 GB,Multicolor
331761,133077,LGA775,Micro ATX,2,8 GB,
331762,133078,AM3/AM2+/AM2,ATX,4,16 GB,
331763,133079,LGA1155,Micro ATX,4,32 GB,Blue / White
331764,133080,LGA1151,Mini ITX,2,32 GB,Black / Silver
331765,133081,LGA1150,Micro ATX,4,32 GB,Black / Green
331766,133082,LGA1150,Micro ATX,2,16 GB,Brown / Black
331767,133083,LGA1155,Micro ATX,2,16 GB,Brown / Black
331768,133084,LGA1150,ATX,4,32 GB,Black / Blue
331769,133085,FM2,Micro ATX,2,64 GB,Blue / White
331770,133086,LGA1150,ATX,4,32 GB,Black / Blue
331771,133087,LGA1150,ATX,4,32 GB,Black / Gold
331772,133088,LGA1150,ATX,4,32 GB,Black / Gray
331773,133089,AM3+,ATX,4,32 GB,Black / Blue
331774,133090,LGA1366,ATX,6,24 GB,Blue / White
331775,133091,LGA1150,Mini ITX,2,16 GB,Black / Silver
331776,133092,LGA1151,Mini ITX,2,32 GB,Black / Orange
331777,133093,LGA1151,Micro ATX,4,64 GB,Black / Orange
331778,133094,LGA1150,Micro ATX,4,32 GB,Black / Red
331779,133095,LGA1150,ATX,4,32 GB,Black / Blue
331780,133096,LGA1151,ATX,4,64 GB,Black / Silver
331781,133097,LGA1155,ATX,4,32 GB,Black / Blue
331782,133098,LGA1151,Micro ATX,4,64 GB,Black / Silver
331783,133099,LGA1156,ATX,4,16 GB,Blue / White
331784,133100,FM1,Micro ATX,4,32 GB,Black / Blue
331785,133101,LGA2011-3,EATX,8,128 GB,Black / Yellow
331786,133102,AM3+,ATX,4,32 GB,Black / Gray
331787,133103,FM2+,Micro ATX,2,32 GB,Black / Gold
331788,133104,LGA1150,Micro ATX,4,32 GB,Translucent Black
331789,133105,LGA1156,ATX,4,16 GB,Black / Red
331790,133106,AM3,ATX,4,16 GB,Black / Blue
331791,133107,FM1,Mini ITX,2,8 GB,Black / Yellow
331792,133108,AM3,ATX,4,16 GB,Black / Blue
331793,133109,AM4,ATX,4,64 GB,Black
331794,133110,LGA1151,Micro ATX,2,32 GB,Black / Yellow
331795,133111,LGA1155,ATX,4,32 GB,Black / Red
331796,133112,LGA1155,ATX,4,32 GB,Black / Blue
331797,133113,AM3+,ATX,4,32 GB,
331798,133114,LGA1150,ATX,4,32 GB,Brown / Black
331799,133115,FM2+,Micro ATX,2,32 GB,Black / Silver
331800,133116,LGA1150,ATX,4,32 GB,Black / Orange
331801,133117,LGA1155,ATX,4,32 GB,Black / Blue
331802,133118,LGA2011-3,SSI CEB,8,128 GB,Black / Silver
331803,133119,LGA775,Micro ATX,2,8 GB,Blue / White
331804,133120,LGA775,Micro ATX,4,8 GB,Black / Blue
331805,133121,LGA1150,Micro ATX,4,32 GB,Black / Gold
331806,133122,LGA1150,Mini ITX,2,16 GB,Black
331807,133123,LGA1150,ATX,4,32 GB,Black
331808,133124,LGA1151,ATX,4,64 GB,Black
331809,133125,LGA1151,ATX,4,64 GB,Black / Red
331810,133126,LGA1151,ATX,4,64 GB,Black / Gold
331811,133127,Integrated Atom D510,Mini DTX,2,4 GB,Black / Red
331812,133128,LGA1150,Micro ATX,4,32 GB,Black / Green
331813,133129,AM3,ATX,4,8 GB,
331814,133130,LGA1151,Micro ATX,2,32 GB,Black
331815,133131,LGA1151,Mini ITX,2,32 GB,Black / Red
331816,133132,AM3+/AM3,Micro ATX,2,32 GB,Black / Blue
331817,133133,LGA1151,Micro ATX,2,32 GB,Brown / Black
331818,133134,LGA1151,ATX,4,64 GB,Black / Gold
331819,133135,FM2+,Micro ATX,4,64 GB,Black / Blue
331820,133136,LGA1156,Mini ITX,2,8 GB,Blue
331821,133137,AM3,ATX,4,16 GB,Black / Blue
331822,133138,AM3,ATX,4,16 GB,Blue / White
331823,133139,LGA1151,Micro ATX,2,32 GB,Black
331824,133140,AM3/AM2+/AM2,Micro ATX,2,8 GB,
331825,133141,FM2+,Micro ATX,2,32 GB,Black
331826,133142,LGA1150,EATX,4,32 GB,Black / Orange
331827,133143,LGA1150,Micro ATX,4,32 GB,Black / Blue
331828,133144,LGA1150,ATX,4,32 GB,Black / Blue
331829,133145,LGA1150,Micro ATX,2,16 GB,Black / Silver
331830,133146,LGA2011-3,Micro ATX,4,64 GB,Black / Red
331831,133147,LGA1155,EATX,4,32 GB,
331832,133148,LGA1155,Micro ATX,4,32 GB,Black / Blue
331833,133149,LGA1151,Micro ATX,2,32 GB,Black
331834,133150,LGA1155,Mini ITX,2,16 GB,
331835,133151,LGA1155,Micro ATX,2,16 GB,Blue / White
331836,133152,LGA1155,Mini ITX,2,16 GB,
331837,133153,FM2+,ATX,4,64 GB,Brown / Black
331838,133154,LGA1150,Micro ATX,4,32 GB,Black / Gold
331839,133155,LGA1155,Mini ITX,2,16 GB,Green / Blue
331840,133156,LGA1150,ATX,4,32 GB,Black / Gold
331841,133157,LGA1155,Micro ATX,4,32 GB,Black / Blue
331842,133158,LGA1150,ATX,2,16 GB,Black
331843,133159,LGA1151,ATX,4,64 GB,Black / Gold
331844,133160,LGA1155,Micro ATX,4,32 GB,Black / Blue
331845,133161,LGA1151,Micro ATX,4,64 GB,Black / Red
331846,133162,LGA1151,Micro ATX,4,64 GB,Green / Blue
331847,133163,LGA1150,Mini ITX,2,16 GB,Green
331848,133164,LGA2011-3,EATX,8,128 GB,Red / Black
331849,133165,FM1,ATX,4,64 GB,Black / Blue
331850,133166,FM2+,Micro ATX,4,64 GB,Black / Blue
331851,133167,LGA1150,ATX,4,32 GB,Black / Gray
331852,133168,LGA1151,EATX,4,64 GB,Black / Orange
331853,133169,FM2+,Micro ATX,2,32 GB,Black / Silver
331854,133170,LGA1156,ATX,4,16 GB,Black / Blue
331855,133171,LGA1156,Micro ATX,4,16 GB,Black / Blue
331856,133172,AM3,ATX,4,16 GB,Blue / White
331857,133173,LGA1366,ATX,6,24 GB,Blue / White
331858,133174,LGA775,Mini ITX,2,8 GB,Green / Blue
331859,133175,LGA1156,Micro ATX,2,8 GB,Black / Blue
331860,133176,LGA1156,ATX,4,16 GB,Black / Blue
331861,133177,LGA775,Micro ATX,2,8 GB,
331862,133178,LGA1151,Micro ATX,2,32 GB,Black / Gold
331863,133179,LGA1155,Mini ITX,2,16 GB,Black / Blue
331864,133180,AM3+,ATX,4,32 GB,Black / Red
331865,133181,LGA1155,Micro ATX,4,32 GB,Black / Blue
331866,133182,LGA2011-3,EATX,8,128 GB,Black / Red
331867,133183,LGA1156,Micro ATX,4,16 GB,Black / Blue
331868,133184,LGA1150,Micro ATX,2,16 GB,Black / Silver
331869,133185,LGA1155,ATX,4,32 GB,Black / Gray
331870,133186,LGA1155,ATX,4,32 GB,Black / Blue
331871,133187,LGA2011-3,ATX,8,128 GB,Orange / White
331872,133188,LGA1151,ATX,4,64 GB,Black / Blue
331873,133189,LGA1150,Micro ATX,4,32 GB,Black / Gray
331874,133190,FM1,Micro ATX,2,8 GB,
331875,133191,AM3,Micro ATX,2,8 GB,Blue / White
331876,133192,LGA1151,ATX,4,64 GB,Yellow / Black
331877,133193,AM3,ATX,4,16 GB,Blue / White
331878,133194,AM3+,ATX,4,16 GB,
331879,133195,LGA1155,ATX,4,32 GB,Black / Blue
331880,133196,LGA1155,ATX,4,32 GB,
331881,133197,FM2+,Micro ATX,4,64 GB,Black / Blue
331882,133198,LGA1151,Micro ATX,2,32 GB,Black
331883,133199,LGA1150,Mini ITX,2,16 GB,Black / Red
331884,133200,LGA1151,ATX,4,64 GB,Black / Gold
331885,133201,LGA1151,Micro ATX,4,64 GB,Black / Gold
331886,133202,LGA1155,Mini ITX,2,16 GB,Green
331887,133203,LGA1150,ATX,4,32 GB,Black / Gold
331888,133204,AM3/AM2+/AM2,Micro ATX,2,8 GB,Blue / White
331889,133205,LGA1151,ATX,4,64 GB,Black / White
331890,133206,LGA1151,ATX,4,64 GB,Black / Orange
331891,133207,AM3,Micro ATX,4,16 GB,Black / Blue
331892,133208,LGA2011-3 Narrow,Micro ATX,4,512 GB,Black / Green
331893,133209,LGA1151,ATX,2,32 GB,Black / Gold
331894,133210,LGA1151,ATX,4,64 GB,Black
331895,133211,LGA2011-3,ATX,8,128 GB,Black / Red
331896,133212,LGA1156,Micro ATX,4,16 GB,Blue / White
331897,133213,AM3,Micro ATX,4,16 GB,Black / Blue
331898,133214,AM3,ATX,4,32 GB,Blue / White
331899,133215,LGA1366,ATX,6,24 GB,Black / Red
331900,133216,AM4,Micro ATX,2,32 GB,Black / Yellow
331901,133217,LGA1151,Mini ITX,2,32 GB,Black / Orange
331902,133218,LGA2011,ATX,8,128 GB,Black / Blue
331903,133219,LGA1151,ATX,4,64 GB,Black / Orange
331904,133220,LGA1151,Micro ATX,4,64 GB,Black / Gold
331905,133221,LGA2011,XL ATX,8,128 GB,Black / Red
331906,133222,AM3/AM2+/AM2,Micro ATX,4,8 GB,Multicolor
331907,133223,AM3+,Micro ATX,4,8 GB,Black / Blue
331908,133224,LGA1150,ATX,4,32 GB,Black / Gold
331909,133225,LGA1150,Micro ATX,2,32 GB,Black / Blue
331910,133226,LGA1151,ATX,4,64 GB,Black / Red
331911,133227,FM2+,ATX,4,64 GB,Black / Red
331912,133228,LGA1155,Micro ATX,4,32 GB,Blue / White
331913,133229,LGA1150,Mini ITX,2,16 GB,Black / Gold
331914,133230,LGA1150,Micro ATX,2,16 GB,Black / Gray
331915,133231,LGA1151,Micro ATX,4,64 GB,Black / Orange
331916,133232,LGA1151,Mini ITX,2,32 GB,Black / Orange
331917,133233,LGA1151,Micro ATX,2,32 GB,Black / Silver
331918,133234,LGA1150,Micro ATX,2,16 GB,Black / Blue
331919,133235,LGA1155,Micro ATX,2,16 GB,
331920,133236,LGA1155,ATX,4,32 GB,Blue / White
331921,133237,LGA1150,ATX,4,32 GB,Black / Blue
331922,133238,LGA1150,ATX,4,32 GB,Black / Blue
331923,133239,LGA1155,Mini ITX,2,16 GB,Black / Blue
331924,133240,FM1,Micro ATX,2,16 GB,Black / Blue
331925,133241,LGA1150,ATX,4,32 GB,Black / White
331926,133242,LGA1151,ATX,4,64 GB,Silver
331927,133243,LGA2066,ATX,8,128 GB,Black / Silver
331928,133244,AM3/AM2+/AM2,Micro ATX,2,8 GB,Blue / White
331929,133245,LGA1151,Micro ATX,4,64 GB,Black / Gold
331930,133246,FM2+,Micro ATX,2,32 GB,Black / Blue
331931,133247,LGA1150,Mini ITX,2,16 GB,Black / Red
331932,133248,LGA1150,ATX,4,32 GB,Black / Red
331933,133249,AM3+,ATX,4,16 GB,Black / Red
331934,133250,AM3,ATX,4,16 GB,Black / Blue
331935,133251,LGA1366,Micro ATX,6,24 GB,Black / Red
331936,133252,LGA775,Micro ATX,2,8 GB,Blue / White
331937,133253,AM3+,Micro ATX,4,32 GB,Black / Blue
331938,133254,LGA1366,HPTX,12,48 GB,Black / Red
331939,133255,AM3+,Micro ATX,2,8 GB,
331940,133256,LGA2011,ATX,8,64 GB,Black / Silver
331941,133257,LGA1366,ATX,6,24 GB,Black / Blue
331942,133258,LGA2011-3,EATX,8,128 GB,Black / Red
331943,133259,LGA2011,ATX,8,64 GB,Black / Blue
331944,133260,AM3,ATX,4,16 GB,Black / Blue
331945,133261,LGA1155,Micro ATX,4,32 GB,Black / Red
331946,133262,LGA1150,EATX,4,32 GB,Black / Green
331947,133263,LGA1150,Micro ATX,2,16 GB,Brown / Black
